meter_reading,consumed_power,white_goods
21394.9187,0.1484,0.0714
21395.1177,0.199,0.0807
21395.3013,0.1836,0.0713
21395.4948,0.1935,0.082
21395.6898,0.195,0.0784
21395.8808,0.191,0.0795
21396.0781,0.1973,0.08
21396.1875,0.1094,0.0692
21396.3025,0.115,0.0783
21396.3824,0.0799,0.0799
21396.4535,0.0711,0.0711
21397.5079,1.0544,0.0749
21398.5144,1.0065,0.0785
21399.6298,1.1154,0.0752
21400.7096,1.0798,0.0822
21401.71,1.0004,0.071
21402.8049,1.0949,0.0822
21402.8773,0.0724,0.0724
21402.9582,0.0809,0.0809
21403.0322,0.074,0.074
21403.1053,0.0731,0.0731
21403.182,0.0767,0.0767
21403.255,0.073,0.073
21403.3251,0.0701,0.0701
21403.4019,0.0768,0.0768
21403.4771,0.0752,0.0752
21403.5511,0.074,0.074
21403.6229,0.0718,0.0718
21403.6909,0.068,0.068
21403.7603,0.0694,0.0694
21403.8389,0.0786,0.0786
21403.9398,0.1009,0.0754
21404.0452,0.1054,0.0806
21404.1523,0.1071,0.0822
21404.2471,0.0948,0.0676
21404.5939,0.3468,0.3195
21404.9264,0.3325,0.31
21405.0756,0.1492,0.0745
21405.2261,0.1505,0.0734
21405.3819,0.1558,0.081
21405.5252,0.1433,0.0707
21405.6839,0.1587,0.0822
21405.829,0.1451,0.0752
21405.977,0.148,0.0735
21406.1281,0.1511,0.082
21406.2784,0.1503,0.0793
21406.4321,0.1537,0.078
21406.5816,0.1495,0.0782
21406.733,0.1514,0.0739
21406.9142,0.1812,0.0702
21407.0991,0.1849,0.0722
21407.293,0.1939,0.078
21407.4868,0.1938,0.0805
21407.6797,0.1929,0.0731
21407.8693,0.1896,0.0749
21407.9923,0.123,0.0794
21408.0981,0.1058,0.0682
21408.1789,0.0808,0.0808
21408.256,0.0771,0.0771
21409.2434,0.9874,0.0815
21410.2637,1.0203,0.0795
21411.3751,1.1114,0.0706
21412.5252,1.1501,0.0705
21413.5129,0.9877,0.0793
21414.5737,1.0608,0.0717
21414.6449,0.0712,0.0712
21414.7184,0.0735,0.0735
21414.7968,0.0784,0.0784
21414.8704,0.0736,0.0736
21414.9526,0.0822,0.0822
21415.03,0.0774,0.0774
21415.102,0.072,0.072
21415.1768,0.0748,0.0748
21415.2525,0.0757,0.0757
21415.3286,0.0761,0.0761
21415.4024,0.0738,0.0738
21415.4751,0.0727,0.0727
21415.5562,0.0811,0.0811
21415.635,0.0788,0.0788
21415.7363,0.1013,0.0773
21415.8294,0.0931,0.0704
21415.9295,0.1001,0.076
21416.0368,0.1073,0.0823
21416.3684,0.3316,0.3051
21416.6974,0.329,0.3045
21416.8391,0.1417,0.0694
21416.9896,0.1505,0.0783
21417.1411,0.1515,0.0769
21417.301,0.1599,0.0818
21417.441,0.14,0.0683
21417.603,0.162,0.0817
21417.7462,0.1432,0.0692
21417.8958,0.1496,0.0735
21418.0496,0.1538,0.0797
21418.2049,0.1553,0.0799
21418.3502,0.1453,0.0743
21418.5011,0.1509,0.0775
21418.6859,0.1848,0.0725
21418.8833,0.1974,0.082
21419.0785,0.1952,0.0767
21419.2659,0.1874,0.0743
21419.4583,0.1924,0.0714
21419.6539,0.1956,0.0751
21419.761,0.1071,0.0688
21419.875,0.114,0.0725
21419.9492,0.0742,0.0742
21420.0253,0.0761,0.0761
21421.0534,1.0281,0.0746
21422.1252,1.0718,0.0787
21423.129,1.0038,0.0738
21424.1199,0.9909,0.0736
21425.0934,0.9735,0.0724
21426.1983,1.1049,0.0773
21426.2786,0.0803,0.0803
21426.3487,0.0701,0.0701
21426.4221,0.0734,0.0734
21426.5032,0.0811,0.0811
21426.5849,0.0817,0.0817
21426.6668,0.0819,0.0819
21426.7449,0.0781,0.0781
21426.8167,0.0718,0.0718
21426.8889,0.0722,0.0722
21426.9631,0.0742,0.0742
21427.0344,0.0713,0.0713
21427.1121,0.0777,0.0777
21427.1938,0.0817,0.0817
21427.2624,0.0686,0.0686
21427.3662,0.1038,0.0767
21427.4686,0.1024,0.0752
21427.5713,0.1027,0.0786
21427.674,0.1027,0.0765
21428.0277,0.3537,0.3279
21428.36,0.3323,0.3063
21428.5032,0.1432,0.0712
21428.653,0.1498,0.0738
21428.8003,0.1473,0.0711
21428.9517,0.1514,0.0744
21429.1024,0.1507,0.0718
21429.257,0.1546,0.0793
21429.3946,0.1376,0.0684
21429.5521,0.1575,0.0818
21429.6932,0.1411,0.0676
21429.8409,0.1477,0.0712
21429.9918,0.1509,0.0722
21430.1477,0.1559,0.0762
21430.3407,0.193,0.0705
21430.5247,0.184,0.0714
21430.7089,0.1842,0.0697
21430.9055,0.1966,0.0806
21431.1022,0.1967,0.0807
21431.2868,0.1846,0.0693
21431.4029,0.1161,0.0796
21431.5187,0.1158,0.0732
21431.5987,0.08,0.08
21431.6707,0.072,0.072
21432.6902,1.0195,0.0735
21433.8448,1.1546,0.0753
21434.9932,1.1484,0.0681
21436.0132,1.02,0.0748
21437.1611,1.1479,0.0753
21438.2942,1.1331,0.0676
21438.3722,0.078,0.078
21438.4514,0.0792,0.0792
21438.5272,0.0758,0.0758
21438.6067,0.0795,0.0795
21438.6793,0.0726,0.0726
21438.7538,0.0745,0.0745
21438.825,0.0712,0.0712
21438.906,0.081,0.081
21438.9881,0.0821,0.0821
21439.0662,0.0781,0.0781
21439.1465,0.0803,0.0803
21439.2181,0.0716,0.0716
21439.2919,0.0738,0.0738
21439.3636,0.0717,0.0717
21439.4618,0.0982,0.0754
21439.5613,0.0995,0.0721
21439.6589,0.0976,0.0714
21439.7552,0.0963,0.0695
21440.0995,0.3443,0.3178
21440.4231,0.3236,0.2988
21440.5749,0.1518,0.0745
21440.7337,0.1588,0.0822
21440.884,0.1503,0.0759
21441.0374,0.1534,0.0752
21441.1962,0.1588,0.0823
21441.3516,0.1554,0.0811
21441.5014,0.1498,0.0759
21441.6548,0.1534,0.0746
21441.8055,0.1507,0.0718
21441.9538,0.1483,0.0709
21442.1129,0.1591,0.0775
21442.2671,0.1542,0.0822
21442.4609,0.1938,0.0752
21442.6557,0.1948,0.0759
21442.8492,0.1935,0.0811
21443.0391,0.1899,0.0771
21443.2239,0.1848,0.0682
21443.4139,0.19,0.0801
21443.5268,0.1129,0.0767
21443.643,0.1162,0.077
21443.7195,0.0765,0.0765
21443.8019,0.0824,0.0824
21444.955,1.1531,0.074
21445.9902,1.0352,0.0683
21447.0801,1.0899,0.0738
21448.1925,1.1124,0.0767
21449.2907,1.0982,0.0777
21450.3169,1.0262,0.0785
21450.3961,0.0792,0.0792
21450.4781,0.082,0.082
21450.5488,0.0707,0.0707
21450.6268,0.078,0.078
21450.7,0.0732,0.0732
21450.7819,0.0819,0.0819
21450.8609,0.079,0.079
21450.943,0.0821,0.0821
21451.0238,0.0808,0.0808
21451.1063,0.0825,0.0825
21451.1769,0.0706,0.0706
21451.245,0.0681,0.0681
21451.3224,0.0774,0.0774
21451.4007,0.0783,0.0783
21451.4969,0.0962,0.0694
21451.5982,0.1013,0.0783
21451.6926,0.0944,0.0694
21451.7953,0.1027,0.0767
21452.119,0.3237,0.297
21452.4812,0.3622,0.3352
21452.6401,0.1589,0.0813
21452.782,0.1419,0.0724
21452.9414,0.1594,0.0801
21453.089,0.1476,0.0748
21453.2401,0.1511,0.074
21453.3876,0.1475,0.0759
21453.5454,0.1578,0.0803
21453.6986,0.1532,0.079
21453.8523,0.1537,0.0776
21454.0061,0.1538,0.0738
21454.1537,0.1476,0.0745
21454.3066,0.1529,0.0742
21454.4909,0.1843,0.0714
21454.6672,0.1763,0.0679
21454.8551,0.1879,0.0777
21455.0402,0.1851,0.0689
21455.2396,0.1994,0.0797
21455.4186,0.179,0.0708
21455.5349,0.1163,0.0794
21455.649,0.1141,0.0704
21455.7258,0.0768,0.0768
21455.8018,0.076,0.076
21456.8183,1.0165,0.0819
21457.9747,1.1564,0.075
21459.0121,1.0374,0.0683
21460.1159,1.1038,0.0677
21461.2212,1.1053,0.0808
21462.2705,1.0493,0.0806
21462.3437,0.0732,0.0732
21462.4232,0.0795,0.0795
21462.4939,0.0707,0.0707
21462.5726,0.0787,0.0787
21462.6516,0.079,0.079
21462.7267,0.0751,0.0751
21462.7965,0.0698,0.0698
21462.8778,0.0813,0.0813
21462.9554,0.0776,0.0776
21463.0332,0.0778,0.0778
21463.1019,0.0687,0.0687
21463.1814,0.0795,0.0795
21463.2557,0.0743,0.0743
21463.3337,0.078,0.078
21463.4301,0.0964,0.0725
21463.5316,0.1015,0.0746
21463.6297,0.0981,0.0717
21463.7217,0.092,0.0681
21464.0935,0.3718,0.3444
21464.4437,0.3502,0.3255
21464.584,0.1403,0.0683
21464.7262,0.1422,0.0677
21464.8784,0.1522,0.0769
21465.0249,0.1465,0.0754
21465.1799,0.155,0.0802
21465.328,0.1481,0.0704
21465.4842,0.1562,0.0809
21465.6308,0.1466,0.0687
21465.7778,0.147,0.0714
21465.9376,0.1598,0.0812
21466.0867,0.1491,0.0735
21466.2447,0.158,0.0765
21466.4363,0.1916,0.0764
21466.6199,0.1836,0.07
21466.8161,0.1962,0.0823
21467.0119,0.1958,0.0803
21467.2081,0.1962,0.0824
21467.3966,0.1885,0.0705
21467.5187,0.1221,0.0812
21467.6358,0.1171,0.0794
21467.7142,0.0784,0.0784
21467.7944,0.0802,0.0802
21468.7752,0.9808,0.0762
21469.8671,1.0919,0.0766
21470.9645,1.0974,0.0814
21471.958,0.9935,0.0754
21473.0283,1.0703,0.0797
21474.1765,1.1482,0.0799
21474.2575,0.081,0.081
21474.3277,0.0702,0.0702
21474.3997,0.072,0.072
21474.4764,0.0767,0.0767
21474.5547,0.0783,0.0783
21474.6316,0.0769,0.0769
21474.7095,0.0779,0.0779
21474.7813,0.0718,0.0718
21474.8592,0.0779,0.0779
21474.9386,0.0794,0.0794
21475.0146,0.076,0.076
21475.0917,0.0771,0.0771
21475.1636,0.0719,0.0719
21475.235,0.0714,0.0714
21475.3309,0.0959,0.0685
21475.4361,0.1052,0.0782
21475.5436,0.1075,0.0805
21475.6522,0.1086,0.0819
21475.9739,0.3217,0.2991
21476.3371,0.3632,0.3368
21476.4852,0.1481,0.0741
21476.6333,0.1481,0.0769
21476.7797,0.1464,0.0731
21476.934,0.1543,0.0825
21477.0797,0.1457,0.0681
21477.2292,0.1495,0.0716
21477.3783,0.1491,0.0728
21477.5326,0.1543,0.0798
21477.6792,0.1466,0.0716
21477.8285,0.1493,0.0795
21477.9816,0.1531,0.0768
21478.127,0.1454,0.0692
21478.3199,0.1929,0.0792
21478.5055,0.1856,0.0712
21478.6838,0.1783,0.0678
21478.8689,0.1851,0.0699
21479.0676,0.1987,0.0805
21479.27,0.2024,0.0807
21479.3846,0.1146,0.075
21479.4955,0.1109,0.0703
21479.5718,0.0763,0.0763
21479.6466,0.0748,0.0748
21480.6391,0.9925,0.0789
21481.64,1.0009,0.0818
21482.7315,1.0915,0.0751
21483.7141,0.9826,0.0784
21484.8587,1.1446,0.0797
21485.8582,0.9995,0.0795
21485.9302,0.072,0.072
21486.0045,0.0743,0.0743
21486.0797,0.0752,0.0752
21486.1489,0.0692,0.0692
21486.2254,0.0765,0.0765
21486.2958,0.0704,0.0704
21486.3639,0.0681,0.0681
21486.4391,0.0752,0.0752
21486.5157,0.0766,0.0766
21486.5876,0.0719,0.0719
21486.6691,0.0815,0.0815
21486.7395,0.0704,0.0704
21486.8192,0.0797,0.0797
21486.8925,0.0733,0.0733
21486.9951,0.1026,0.0765
21487.101,0.1059,0.0789
21487.2057,0.1047,0.0794
21487.3074,0.1017,0.0789
21487.6637,0.3563,0.3327
21488.0005,0.3368,0.3117
21488.1537,0.1532,0.0762
21488.3005,0.1468,0.0763
21488.4575,0.157,0.0819
21488.6157,0.1582,0.0781
21488.7721,0.1564,0.078
21488.9118,0.1397,0.0682
21489.0541,0.1423,0.0688
21489.2004,0.1463,0.0688
21489.3508,0.1504,0.0741
21489.5031,0.1523,0.0766
21489.6523,0.1492,0.0804
21489.7955,0.1432,0.0727
21489.9807,0.1852,0.0732
21490.1765,0.1958,0.0756
21490.3601,0.1836,0.0716
21490.5512,0.1911,0.0744
21490.7386,0.1874,0.0772
21490.9233,0.1847,0.0712
21491.0325,0.1092,0.0715
21491.1582,0.1257,0.082
21491.2405,0.0823,0.0823
21491.3205,0.08,0.08
21492.3704,1.0499,0.0767
21493.5441,1.1737,0.082
21494.5846,1.0405,0.0818
21495.7009,1.1163,0.0756
21496.8669,1.166,0.0718
21497.9379,1.071,0.0803
21498.0133,0.0754,0.0754
21498.0901,0.0768,0.0768
21498.1654,0.0753,0.0753
21498.2345,0.0691,0.0691
21498.3033,0.0688,0.0688
21498.3801,0.0768,0.0768
21498.4562,0.0761,0.0761
21498.5324,0.0762,0.0762
21498.6054,0.073,0.073
21498.6835,0.0781,0.0781
21498.7535,0.07,0.07
21498.8243,0.0708,0.0708
21498.8964,0.0721,0.0721
21498.9662,0.0698,0.0698
21499.0697,0.1035,0.0771
21499.1699,0.1002,0.0747
21499.2656,0.0957,0.0724
21499.3626,0.097,0.0724
21499.7235,0.3609,0.3364
21500.092,0.3685,0.3425
21500.2402,0.1482,0.0758
21500.3793,0.1391,0.0692
21500.539,0.1597,0.081
21500.6821,0.1431,0.0693
21500.8306,0.1485,0.074
21500.984,0.1534,0.0743
21501.129,0.145,0.0728
21501.2743,0.1453,0.0701
21501.415,0.1407,0.0684
21501.5695,0.1545,0.074
21501.7175,0.148,0.0713
21501.8618,0.1443,0.0728
21502.041,0.1792,0.0711
21502.2323,0.1913,0.0698
21502.4157,0.1834,0.0703
21502.6075,0.1918,0.0764
21502.8021,0.1946,0.0782
21502.984,0.1819,0.0726
21503.0988,0.1148,0.0714
21503.2102,0.1114,0.0737
21503.2821,0.0719,0.0719
21503.3612,0.0791,0.0791
21504.3517,0.9905,0.0679
21505.3278,0.9761,0.0734
21506.4102,1.0824,0.0757
21507.5309,1.1207,0.0783
21508.6227,1.0918,0.0785
21509.6923,1.0696,0.0818
21509.7716,0.0793,0.0793
21509.8517,0.0801,0.0801
21509.923,0.0713,0.0713
21510.0032,0.0802,0.0802
21510.0725,0.0693,0.0693
21510.1473,0.0748,0.0748
21510.2162,0.0689,0.0689
21510.2839,0.0677,0.0677
21510.3663,0.0824,0.0824
21510.4387,0.0724,0.0724
21510.5087,0.07,0.07
21510.5893,0.0806,0.0806
21510.6622,0.0729,0.0729
21510.7441,0.0819,0.0819
21510.8513,0.1072,0.0807
21510.9516,0.1003,0.0756
21511.0571,0.1055,0.0785
21511.1511,0.094,0.0703
21511.4963,0.3452,0.3187
21511.8191,0.3228,0.2995
21511.9678,0.1487,0.0783
21512.1208,0.153,0.0748
21512.2757,0.1549,0.0755
21512.4295,0.1538,0.0796
21512.5774,0.1479,0.074
21512.7171,0.1397,0.0675
21512.8612,0.1441,0.0682
21513.0135,0.1523,0.0787
21513.164,0.1505,0.0743
21513.3142,0.1502,0.0725
21513.4611,0.1469,0.0677
21513.6133,0.1522,0.0755
21513.8058,0.1925,0.0809
21513.9954,0.1896,0.0703
21514.1865,0.1911,0.0724
21514.3674,0.1809,0.071
21514.5533,0.1859,0.0806
21514.7422,0.1889,0.0696
21514.8599,0.1177,0.08
21514.9761,0.1162,0.0727
21515.0575,0.0814,0.0814
21515.1337,0.0762,0.0762
21516.2361,1.1024,0.0766
21517.3427,1.1066,0.072
21518.4341,1.0914,0.0757
21519.4757,1.0416,0.08
21520.6036,1.1279,0.0709
21521.6992,1.0956,0.0747
21521.7732,0.074,0.074
21521.8463,0.0731,0.0731
21521.9194,0.0731,0.0731
21521.9914,0.072,0.072
21522.0698,0.0784,0.0784
21522.1496,0.0798,0.0798
21522.2222,0.0726,0.0726
21522.2907,0.0685,0.0685
21522.3615,0.0708,0.0708
21522.4401,0.0786,0.0786
21522.5209,0.0808,0.0808
21522.5904,0.0695,0.0695
21522.6582,0.0678,0.0678
21522.7402,0.082,0.082
21522.8408,0.1006,0.0772
21522.9451,0.1043,0.0811
21523.0523,0.1072,0.0798
21523.1518,0.0995,0.0758
21523.4824,0.3306,0.3045
21523.8499,0.3675,0.3421
21524.0018,0.1519,0.0803
21524.1536,0.1518,0.0706
21524.3,0.1464,0.0781
21524.4515,0.1515,0.0807
21524.6031,0.1516,0.075
21524.7503,0.1472,0.0736
21524.8988,0.1485,0.0714
21525.0496,0.1508,0.0787
21525.1905,0.1409,0.068
21525.3371,0.1466,0.0686
21525.4922,0.1551,0.0819
21525.6395,0.1473,0.0706
21525.8306,0.1911,0.0705
21526.0073,0.1767,0.0681
21526.197,0.1897,0.0782
21526.3916,0.1946,0.0806
21526.5731,0.1815,0.0719
21526.763,0.1899,0.0697
21526.8765,0.1135,0.075
21526.9968,0.1203,0.0768
21527.0745,0.0777,0.0777
21527.1435,0.069,0.069
21528.192,1.0485,0.0697
21529.3349,1.1429,0.077
21530.3898,1.0549,0.0744
21531.4208,1.031,0.0705
21532.4683,1.0475,0.0791
21533.595,1.1267,0.0781
21533.6633,0.0683,0.0683
21533.7411,0.0778,0.0778
21533.8201,0.079,0.079
21533.8943,0.0742,0.0742
21533.9631,0.0688,0.0688
21534.0319,0.0688,0.0688
21534.1044,0.0725,0.0725
21534.1788,0.0744,0.0744
21534.2478,0.069,0.069
21534.3294,0.0816,0.0816
21534.4103,0.0809,0.0809
21534.4828,0.0725,0.0725
21534.5587,0.0759,0.0759
21534.6313,0.0726,0.0726
21534.73,0.0987,0.0724
21534.8219,0.0919,0.0685
21534.9271,0.1052,0.0789
21535.0287,0.1016,0.0767
21535.3894,0.3607,0.3378
21535.742,0.3526,0.3257
21535.8946,0.1526,0.0734
21536.0418,0.1472,0.076
21536.1931,0.1513,0.0738
21536.3376,0.1445,0.0708
21536.4923,0.1547,0.0796
21536.6377,0.1454,0.0705
21536.7958,0.1581,0.0803
21536.9518,0.156,0.0803
21537.1073,0.1555,0.0754
21537.2591,0.1518,0.0757
21537.4189,0.1598,0.0783
21537.5693,0.1504,0.0814
21537.7638,0.1945,0.0795
21537.9562,0.1924,0.0802
21538.1442,0.188,0.0805
21538.3392,0.195,0.0752
21538.53,0.1908,0.0735
21538.7256,0.1956,0.0759
21538.8357,0.1101,0.0693
21538.9588,0.1231,0.0792
21539.0365,0.0777,0.0777
21539.1052,0.0687,0.0687
21540.1473,1.0421,0.0775
21541.2343,1.087,0.0695
21542.2606,1.0263,0.0706
21543.4231,1.1625,0.0687
21544.4349,1.0118,0.0695
21545.5445,1.1096,0.0703
21545.6151,0.0706,0.0706
21545.6972,0.0821,0.0821
21545.766,0.0688,0.0688
21545.837,0.071,0.071
21545.9075,0.0705,0.0705
21545.9856,0.0781,0.0781
21546.0623,0.0767,0.0767
21546.1346,0.0723,0.0723
21546.2162,0.0816,0.0816
21546.2901,0.0739,0.0739
21546.362,0.0719,0.0719
21546.4346,0.0726,0.0726
21546.5063,0.0717,0.0717
21546.5783,0.072,0.072
21546.6704,0.0921,0.0677
21546.7666,0.0962,0.0706
21546.8694,0.1028,0.0772
21546.9702,0.1008,0.0745
21547.3084,0.3382,0.3123
21547.6577,0.3493,0.3223
21547.8039,0.1462,0.0695
21547.9531,0.1492,0.073
21548.0966,0.1435,0.0718
21548.2409,0.1443,0.0678
21548.3953,0.1544,0.079
21548.5455,0.1502,0.0756
21548.7045,0.159,0.0808
21548.8566,0.1521,0.0797
21549.0024,0.1458,0.0741
21549.1595,0.1571,0.0781
21549.3095,0.15,0.0811
21549.455,0.1455,0.0725
21549.6504,0.1954,0.0763
21549.8415,0.1911,0.0812
21550.0287,0.1872,0.0713
21550.2222,0.1935,0.0736
21550.405,0.1828,0.0695
21550.5948,0.1898,0.0746
21550.7107,0.1159,0.0787
21550.8241,0.1134,0.0719
21550.8964,0.0723,0.0723
21550.9701,0.0737,0.0737
21551.9935,1.0234,0.0785
21553.0109,1.0174,0.0688
21554.1154,1.1045,0.0738
21555.0983,0.9829,0.0818
21556.0843,0.986,0.0687
21557.1501,1.0658,0.0729
21557.2213,0.0712,0.0712
21557.29,0.0687,0.0687
21557.3641,0.0741,0.0741
21557.4456,0.0815,0.0815
21557.5151,0.0695,0.0695
21557.5932,0.0781,0.0781
21557.6714,0.0782,0.0782
21557.7538,0.0824,0.0824
21557.8315,0.0777,0.0777
21557.9003,0.0688,0.0688
21557.974,0.0737,0.0737
21558.0432,0.0692,0.0692
21558.1122,0.069,0.069
21558.182,0.0698,0.0698
21558.2834,0.1014,0.0785
21558.3767,0.0933,0.0681
21558.4746,0.0979,0.0745
21558.5799,0.1053,0.0811
21558.9102,0.3303,0.3046
21559.2576,0.3474,0.3245
21559.4141,0.1565,0.0819
21559.5594,0.1453,0.0686
21559.703,0.1436,0.0731
21559.8467,0.1437,0.0741
21559.9938,0.1471,0.069
21560.1417,0.1479,0.0684
21560.2846,0.1429,0.072
21560.4368,0.1522,0.0791
21560.5849,0.1481,0.0717
21560.7452,0.1603,0.0814
21560.8975,0.1523,0.0718
21561.0459,0.1484,0.0683
21561.2434,0.1975,0.0786
21561.4307,0.1873,0.072
21561.6291,0.1984,0.0769
21561.8202,0.1911,0.075
21562.0116,0.1914,0.0807
21562.211,0.1994,0.0787
21562.3251,0.1141,0.0769
21562.4453,0.1202,0.0793
21562.5269,0.0816,0.0816
21562.5996,0.0727,0.0727
21563.6544,1.0548,0.0689
21564.7878,1.1334,0.0773
21565.8251,1.0373,0.0781
21566.8402,1.0151,0.0705
21567.973,1.1328,0.072
21569.0723,1.0993,0.0809
21569.1435,0.0712,0.0712
21569.2194,0.0759,0.0759
21569.2986,0.0792,0.0792
21569.3763,0.0777,0.0777
21569.4473,0.071,0.071
21569.523,0.0757,0.0757
21569.6039,0.0809,0.0809
21569.6775,0.0736,0.0736
21569.7526,0.0751,0.0751
21569.8306,0.078,0.078
21569.9062,0.0756,0.0756
21569.9812,0.075,0.075
21570.0554,0.0742,0.0742
21570.1267,0.0713,0.0713
21570.2307,0.104,0.0806
21570.3247,0.094,0.0692
21570.4337,0.109,0.0816
21570.529,0.0953,0.0702
21570.8616,0.3326,0.3081
21571.191,0.3294,0.3038
21571.3377,0.1467,0.0749
21571.4808,0.1431,0.0691
21571.641,0.1602,0.0811
21571.7968,0.1558,0.0806
21571.9573,0.1605,0.0812
21572.1072,0.1499,0.0779
21572.2576,0.1504,0.0761
21572.4082,0.1506,0.0817
21572.5538,0.1456,0.0686
21572.7008,0.147,0.0745
21572.8568,0.156,0.0809
21573.0081,0.1513,0.0796
21573.2035,0.1954,0.0787
21573.4012,0.1977,0.0777
21573.5886,0.1874,0.0699
21573.7719,0.1833,0.069
21573.9628,0.1909,0.0701
21574.1545,0.1917,0.0746
21574.2761,0.1216,0.0824
21574.4,0.1239,0.0818
21574.4759,0.0759,0.0759
21574.5476,0.0717,0.0717
21575.5977,1.0501,0.0751
21576.7261,1.1284,0.0812
21577.8566,1.1305,0.0768
21578.9752,1.1186,0.0749
21580.136,1.1608,0.0809
21581.1646,1.0286,0.0762
21581.2322,0.0676,0.0676
21581.3121,0.0799,0.0799
21581.3937,0.0816,0.0816
21581.4659,0.0722,0.0722
21581.54,0.0741,0.0741
21581.62,0.08,0.08
21581.688,0.068,0.068
21581.7582,0.0702,0.0702
21581.8334,0.0752,0.0752
21581.9017,0.0683,0.0683
21581.9752,0.0735,0.0735
21582.0521,0.0769,0.0769
21582.1309,0.0788,0.0788
21582.2017,0.0708,0.0708
21582.2972,0.0955,0.0685
21582.3974,0.1002,0.077
21582.4993,0.1019,0.0745
21582.5925,0.0932,0.0676
21582.9214,0.3289,0.3051
21583.264,0.3426,0.3192
21583.4012,0.1372,0.068
21583.5518,0.1506,0.0726
21583.6999,0.1481,0.0747
21583.8406,0.1407,0.0696
21583.9921,0.1515,0.0787
21584.1349,0.1428,0.0695
21584.2884,0.1535,0.0803
21584.4413,0.1529,0.0788
21584.5867,0.1454,0.0695
21584.7282,0.1415,0.0676
21584.8743,0.1461,0.0728
21585.0168,0.1425,0.0708
21585.2048,0.188,0.0788
21585.3853,0.1805,0.0685
21585.5735,0.1882,0.0752
21585.772,0.1985,0.0793
21585.9736,0.2016,0.0823
21586.1628,0.1892,0.0739
21586.2816,0.1188,0.076
21586.4036,0.122,0.0791
21586.4723,0.0687,0.0687
21586.5499,0.0776,0.0776
21587.5963,1.0464,0.0677
21588.6659,1.0696,0.0812
21589.7815,1.1156,0.0683
21590.7985,1.017,0.0722
21591.8668,1.0683,0.082
21593.0242,1.1574,0.0747
21593.1002,0.076,0.076
21593.1803,0.0801,0.0801
21593.2599,0.0796,0.0796
21593.3283,0.0684,0.0684
21593.3973,0.069,0.069
21593.4761,0.0788,0.0788
21593.5567,0.0806,0.0806
21593.6382,0.0815,0.0815
21593.7176,0.0794,0.0794
21593.7998,0.0822,0.0822
21593.8744,0.0746,0.0746
21593.9493,0.0749,0.0749
21594.0275,0.0782,0.0782
21594.1029,0.0754,0.0754
21594.1968,0.0939,0.0686
21594.2909,0.0941,0.0675
21594.3945,0.1036,0.0797
21594.4998,0.1053,0.0801
21594.8233,0.3235,0.3008
21595.1618,0.3385,0.3137
21595.3071,0.1453,0.0761
21595.4626,0.1555,0.081
21595.6209,0.1583,0.0786
21595.7673,0.1464,0.0706
21595.9167,0.1494,0.0745
21596.0705,0.1538,0.0824
21596.2207,0.1502,0.0766
21596.3691,0.1484,0.0774
21596.5123,0.1432,0.0683
21596.6642,0.1519,0.0768
21596.8123,0.1481,0.0774
21596.9678,0.1555,0.0748
21597.1546,0.1868,0.0783
21597.3523,0.1977,0.0815
21597.5399,0.1876,0.0716
21597.7248,0.1849,0.0729
21597.9237,0.1989,0.0825
21598.1257,0.202,0.0777
21598.2392,0.1135,0.0717
21598.354,0.1148,0.0756
21598.4215,0.0675,0.0675
21598.4973,0.0758,0.0758
21599.4825,0.9852,0.0795
21600.6502,1.1677,0.0737
21601.7804,1.1302,0.0727
21602.8822,1.1018,0.0723
21604.0429,1.1607,0.0685
21605.0305,0.9876,0.0735
21605.101,0.0705,0.0705
21605.1827,0.0817,0.0817
21605.2624,0.0797,0.0797
21605.344,0.0816,0.0816
21605.4228,0.0788,0.0788
21605.5041,0.0813,0.0813
21605.5744,0.0703,0.0703
21605.6432,0.0688,0.0688
21605.7239,0.0807,0.0807
21605.792,0.0681,0.0681
21605.8689,0.0769,0.0769
21605.9383,0.0694,0.0694
21606.0137,0.0754,0.0754
21606.0819,0.0682,0.0682
21606.1842,0.1023,0.0764
21606.2878,0.1036,0.0807
21606.3932,0.1054,0.0799
21606.4951,0.1019,0.077
21606.8492,0.3541,0.3274
21607.1922,0.343,0.3197
21607.3477,0.1555,0.0749
21607.4983,0.1506,0.0775
21607.6469,0.1486,0.0752
21607.7961,0.1492,0.0715
21607.9445,0.1484,0.0723
21608.0922,0.1477,0.08
21608.245,0.1528,0.0747
21608.3933,0.1483,0.0771
21608.5453,0.152,0.0741
21608.6955,0.1502,0.0728
21608.8491,0.1536,0.0791
21609.0057,0.1566,0.0766
21609.199,0.1933,0.0774
21609.3854,0.1864,0.0709
21609.569,0.1836,0.0702
21609.7627,0.1937,0.0786
21609.9572,0.1945,0.0798
21610.1332,0.176,0.0705
21610.2526,0.1194,0.078
21610.3636,0.111,0.0695
21610.443,0.0794,0.0794
21610.5123,0.0693,0.0693
21611.6843,1.172,0.0756
21612.7728,1.0885,0.0699
21613.8483,1.0755,0.0716
21614.8346,0.9863,0.0795
21615.9698,1.1352,0.0713
21617.1078,1.138,0.072
21617.1802,0.0724,0.0724
21617.2558,0.0756,0.0756
21617.3341,0.0783,0.0783
21617.4122,0.0781,0.0781
21617.4857,0.0735,0.0735
21617.5588,0.0731,0.0731
21617.6358,0.077,0.077
21617.7037,0.0679,0.0679
21617.7853,0.0816,0.0816
